study_id,analyte,analyte_unit,interferent,interferent_unit,interferent_concentration,pool_level,baseline_value,measured_value,replicate,bias_absolute,bias_percent,study_date,technician_id,instrument_id,lot_number
143,TSH,mIU/L,Biotin,ng/mL,1200,Medium,10.05,0.001,3,-10.049,-99.99,2026-02-23 12:02:36.364876,TECH04,CHEM02,LOT2024014
143,TSH,mIU/L,Biotin,ng/mL,1200,Medium,10.05,0.001,4,-10.049,-99.99,2026-03-23 12:02:36.364879,TECH04,CHEM02,LOT2024011
143,TSH,mIU/L,Biotin,ng/mL,1200,Medium,10.05,0.001,5,-10.049,-99.99,2026-04-13 12:02:36.364882,TECH03,CHEM03,LOT2024004
144,TSH,mIU/L,Biotin,ng/mL,0,High,16.02,16.387,1,0.0,0.0,2026-03-16 12:02:36.364886,TECH02,CHEM03,LOT2024011
144,TSH,mIU/L,Biotin,ng/mL,0,High,16.02,15.71,2,0.0,0.0,2026-01-24 12:02:36.364889,TECH01,CHEM01,LOT2024006
144,TSH,mIU/L,Biotin,ng/mL,0,High,16.02,14.95,3,0.0,0.0,2026-04-16 12:02:36.364892,TECH01,CHEM01,LOT2024001
144,TSH,mIU/L,Biotin,ng/mL,0,High,16.02,15.87,4,0.0,0.0,2026-04-12 12:02:36.364895,TECH05,CHEM03,LOT2024017
144,TSH,mIU/L,Biotin,ng/mL,0,High,16.02,16.89,5,0.0,0.0,2026-03-13 12:02:36.364897,TECH04,CHEM03,LOT2024014
144,TSH,mIU/L,Biotin,ng/mL,10,High,16.02,14.919,1,-1.101,-6.87,2026-04-06 12:02:36.364900,TECH02,CHEM01,LOT2024004
144,TSH,mIU/L,Biotin,ng/mL,10,High,16.02,15.259,2,-0.761,-4.75,2026-03-17 12:02:36.364903,TECH04,CHEM03,LOT2024008
144,TSH,mIU/L,Biotin,ng/mL,10,High,16.02,16.111,3,0.091,0.57,2026-03-20 12:02:36.364906,TECH04,CHEM01,LOT2024018
144,TSH,mIU/L,Biotin,ng/mL,10,High,16.02,15.31,4,-0.71,-4.43,2026-02-15 12:02:36.364908,TECH02,CHEM03,LOT2024002
144,TSH,mIU/L,Biotin,ng/mL,10,High,16.02,15.449,5,-0.571,-3.57,2026-02-03 12:02:36.364911,TECH05,CHEM03,LOT2024008
144,TSH,mIU/L,Biotin,ng/mL,30,High,16.02,15.715,1,-0.305,-1.91,2026-03-12 12:02:36.364914,TECH03,CHEM03,LOT2024015
144,TSH,mIU/L,Biotin,ng/mL,30,High,16.02,15.036,2,-0.984,-6.15,2026-03-31 12:02:36.364918,TECH04,CHEM03,LOT2024016
144,TSH,mIU/L,Biotin,ng/mL,30,High,16.02,15.318,3,-0.702,-4.38,2026-03-07 12:02:36.364920,TECH05,CHEM03,LOT2024018
144,TSH,mIU/L,Biotin,ng/mL,30,High,16.02,16.527,4,0.507,3.17,2026-04-23 12:02:36.364923,TECH01,CHEM01,LOT2024010
144,TSH,mIU/L,Biotin,ng/mL,30,High,16.02,15.078,5,-0.942,-5.88,2026-03-17 12:02:36.364926,TECH03,CHEM01,LOT2024004
144,TSH,mIU/L,Biotin,ng/mL,100,High,16.02,0.001,1,-16.019,-99.99,2026-03-07 12:02:36.364929,TECH05,CHEM02,LOT2024014
144,TSH,mIU/L,Biotin,ng/mL,100,High,16.02,0.001,2,-16.019,-99.99,2026-04-14 12:02:36.364931,TECH04,CHEM03,LOT2024011
144,TSH,mIU/L,Biotin,ng/mL,100,High,16.02,0.001,3,-16.019,-99.99,2026-02-15 12:02:36.364934,TECH05,CHEM03,LOT2024020
144,TSH,mIU/L,Biotin,ng/mL,100,High,16.02,0.001,4,-16.019,-99.99,2026-04-14 12:02:36.364937,TECH05,CHEM01,LOT2024001
144,TSH,mIU/L,Biotin,ng/mL,100,High,16.02,0.001,5,-16.019,-99.99,2026-02-01 12:02:36.364939,TECH02,CHEM01,LOT2024004
144,TSH,mIU/L,Biotin,ng/mL,500,High,16.02,0.001,1,-16.019,-99.99,2026-02-17 12:02:36.364942,TECH02,CHEM01,LOT2024020
144,TSH,mIU/L,Biotin,ng/mL,500,High,16.02,0.001,2,-16.019,-99.99,2026-03-10 12:02:36.364945,TECH05,CHEM01,LOT2024010
144,TSH,mIU/L,Biotin,ng/mL,500,High,16.02,0.001,3,-16.019,-99.99,2026-04-16 12:02:36.364948,TECH02,CHEM02,LOT2024010
144,TSH,mIU/L,Biotin,ng/mL,500,High,16.02,0.001,4,-16.019,-99.99,2026-01-26 12:02:36.364950,TECH03,CHEM02,LOT2024005
144,TSH,mIU/L,Biotin,ng/mL,500,High,16.02,0.001,5,-16.019,-99.99,2026-03-30 12:02:36.364953,TECH05,CHEM02,LOT2024003
144,TSH,mIU/L,Biotin,ng/mL,1200,High,16.02,0.001,1,-16.019,-99.99,2026-02-09 12:02:36.364956,TECH03,CHEM03,LOT2024012
144,TSH,mIU/L,Biotin,ng/mL,1200,High,16.02,0.001,2,-16.019,-99.99,2026-02-23 12:02:36.364959,TECH02,CHEM01,LOT2024012
144,TSH,mIU/L,Biotin,ng/mL,1200,High,16.02,0.001,3,-16.019,-99.99,2026-02-12 12:02:36.364962,TECH05,CHEM03,LOT2024005
144,TSH,mIU/L,Biotin,ng/mL,1200,High,16.02,0.001,4,-16.019,-99.99,2026-03-28 12:02:36.364964,TECH01,CHEM01,LOT2024005
144,TSH,mIU/L,Biotin,ng/mL,1200,High,16.02,0.001,5,-16.019,-99.99,2026-03-11 12:02:36.364967,TECH02,CHEM02,LOT2024020
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Low,4.08,4.076,1,0.0,0.0,2026-03-19 12:02:36.364970,TECH01,CHEM03,LOT2024016
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Low,4.08,4.06,2,0.0,0.0,2026-02-08 12:02:36.364972,TECH04,CHEM02,LOT2024019
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Low,4.08,4.304,3,0.0,0.0,2026-02-17 12:02:36.364975,TECH03,CHEM02,LOT2024009
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Low,4.08,3.882,4,0.0,0.0,2026-03-16 12:02:36.364977,TECH04,CHEM01,LOT2024016
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Low,4.08,3.94,5,0.0,0.0,2026-02-09 12:02:36.364980,TECH05,CHEM02,LOT2024013
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Low,4.08,4.27,1,0.19,4.66,2026-02-06 12:02:36.364982,TECH04,CHEM01,LOT2024009
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Low,4.08,3.971,2,-0.109,-2.68,2026-02-03 12:02:36.364985,TECH01,CHEM03,LOT2024007
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Low,4.08,4.245,3,0.165,4.05,2026-04-19 12:02:36.364987,TECH04,CHEM03,LOT2024013
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Low,4.08,4.392,4,0.312,7.65,2026-04-15 12:02:36.364990,TECH02,CHEM02,LOT2024019
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Low,4.08,4.006,5,-0.074,-1.81,2026-02-08 12:02:36.364992,TECH05,CHEM01,LOT2024006
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Low,4.08,4.205,1,0.125,3.07,2026-02-18 12:02:36.364995,TECH05,CHEM02,LOT2024020
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Low,4.08,3.868,2,-0.212,-5.19,2026-03-31 12:02:36.364998,TECH02,CHEM02,LOT2024005
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Low,4.08,4.219,3,0.139,3.4,2026-02-09 12:02:36.365001,TECH03,CHEM03,LOT2024014
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Low,4.08,4.117,4,0.037,0.9,2026-03-27 12:02:36.365004,TECH05,CHEM02,LOT2024006
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Low,4.08,4.167,5,0.087,2.13,2026-02-06 12:02:36.365007,TECH01,CHEM03,LOT2024019
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Low,4.08,3.961,1,-0.119,-2.91,2026-03-12 12:02:36.365009,TECH05,CHEM03,LOT2024009
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Low,4.08,3.775,2,-0.305,-7.47,2026-04-21 12:02:36.365012,TECH01,CHEM01,LOT2024016
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Low,4.08,4.172,3,0.092,2.26,2026-02-11 12:02:36.365014,TECH02,CHEM01,LOT2024004
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Low,4.08,3.701,4,-0.379,-9.29,2026-04-17 12:02:36.365017,TECH04,CHEM03,LOT2024010
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Low,4.08,4.022,5,-0.058,-1.43,2026-03-28 12:02:36.365021,TECH04,CHEM02,LOT2024016
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Low,4.08,4.253,1,0.173,4.24,2026-02-24 12:02:36.365024,TECH02,CHEM01,LOT2024007
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Low,4.08,4.115,2,0.035,0.86,2026-03-30 12:02:36.365027,TECH03,CHEM03,LOT2024001
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Low,4.08,4.438,3,0.358,8.77,2026-03-24 12:02:36.365031,TECH01,CHEM03,LOT2024004
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Low,4.08,4.268,4,0.188,4.61,2026-02-21 12:02:36.365034,TECH03,CHEM01,LOT2024001
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Low,4.08,3.96,5,-0.12,-2.94,2026-02-24 12:02:36.365037,TECH05,CHEM02,LOT2024002
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Low,4.08,4.085,1,0.005,0.12,2026-03-15 12:02:36.365040,TECH02,CHEM02,LOT2024020
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Low,4.08,4.071,2,-0.009,-0.21,2026-02-24 12:02:36.365043,TECH02,CHEM03,LOT2024010
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Low,4.08,3.79,3,-0.29,-7.12,2026-02-02 12:02:36.365045,TECH04,CHEM02,LOT2024005
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Low,4.08,3.907,4,-0.173,-4.23,2026-02-06 12:02:36.365048,TECH01,CHEM01,LOT2024010
145,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Low,4.08,3.977,5,-0.103,-2.52,2026-02-27 12:02:36.365050,TECH02,CHEM02,LOT2024012
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Medium,10.05,9.129,1,0.0,0.0,2026-03-17 12:02:36.365053,TECH05,CHEM03,LOT2024012
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Medium,10.05,10.071,2,0.0,0.0,2026-02-13 12:02:36.365055,TECH02,CHEM03,LOT2024012
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Medium,10.05,9.937,3,0.0,0.0,2026-04-16 12:02:36.365058,TECH04,CHEM03,LOT2024006
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Medium,10.05,9.293,4,0.0,0.0,2026-03-08 12:02:36.365060,TECH05,CHEM01,LOT2024011
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,Medium,10.05,10.233,5,0.0,0.0,2026-03-31 12:02:36.365063,TECH05,CHEM02,LOT2024020
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Medium,10.05,10.374,1,0.324,3.22,2026-03-17 12:02:36.365065,TECH02,CHEM01,LOT2024017
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Medium,10.05,10.153,2,0.103,1.02,2026-03-31 12:02:36.365068,TECH04,CHEM01,LOT2024014
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Medium,10.05,9.903,3,-0.147,-1.46,2026-04-14 12:02:36.365071,TECH05,CHEM03,LOT2024019
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Medium,10.05,10.317,4,0.267,2.66,2026-03-03 12:02:36.365073,TECH05,CHEM01,LOT2024020
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,Medium,10.05,10.358,5,0.308,3.06,2026-03-23 12:02:36.365076,TECH02,CHEM03,LOT2024019
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Medium,10.05,10.189,1,0.139,1.38,2026-03-29 12:02:36.365079,TECH02,CHEM02,LOT2024005
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Medium,10.05,9.677,2,-0.373,-3.71,2026-02-06 12:02:36.365082,TECH03,CHEM02,LOT2024013
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Medium,10.05,10.175,3,0.125,1.24,2026-03-03 12:02:36.365085,TECH03,CHEM02,LOT2024017
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Medium,10.05,10.591,4,0.541,5.38,2026-03-05 12:02:36.365087,TECH03,CHEM01,LOT2024002
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,Medium,10.05,9.78,5,-0.27,-2.68,2026-02-27 12:02:36.365090,TECH05,CHEM01,LOT2024004
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Medium,10.05,10.999,1,0.949,9.44,2026-03-16 12:02:36.365093,TECH02,CHEM01,LOT2024008
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Medium,10.05,9.812,2,-0.238,-2.37,2026-02-16 12:02:36.365095,TECH01,CHEM02,LOT2024005
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Medium,10.05,10.065,3,0.015,0.15,2026-03-26 12:02:36.365098,TECH01,CHEM01,LOT2024005
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Medium,10.05,9.746,4,-0.304,-3.03,2026-03-31 12:02:36.365101,TECH04,CHEM03,LOT2024016
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,Medium,10.05,10.151,5,0.101,1.0,2026-04-21 12:02:36.365103,TECH01,CHEM01,LOT2024018
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Medium,10.05,9.262,1,-0.788,-7.84,2026-02-04 12:02:36.365106,TECH01,CHEM02,LOT2024002
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Medium,10.05,9.803,2,-0.247,-2.46,2026-02-15 12:02:36.365109,TECH01,CHEM03,LOT2024018
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Medium,10.05,9.556,3,-0.494,-4.91,2026-01-29 12:02:36.365112,TECH02,CHEM03,LOT2024016
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Medium,10.05,10.111,4,0.061,0.61,2026-02-16 12:02:36.365115,TECH03,CHEM01,LOT2024014
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,Medium,10.05,10.5,5,0.45,4.48,2026-03-30 12:02:36.365118,TECH02,CHEM03,LOT2024015
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Medium,10.05,10.342,1,0.292,2.91,2026-04-14 12:02:36.365120,TECH04,CHEM01,LOT2024016
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Medium,10.05,8.977,2,-1.073,-10.67,2026-04-14 12:02:36.365123,TECH03,CHEM01,LOT2024005
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Medium,10.05,10.974,3,0.924,9.19,2026-02-06 12:02:36.365126,TECH04,CHEM03,LOT2024013
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Medium,10.05,10.184,4,0.134,1.33,2026-04-20 12:02:36.365128,TECH01,CHEM03,LOT2024012
146,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,Medium,10.05,9.699,5,-0.351,-3.49,2026-03-31 12:02:36.365131,TECH02,CHEM03,LOT2024003
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,High,16.02,16.133,1,0.0,0.0,2026-02-19 12:02:36.365134,TECH01,CHEM02,LOT2024008
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,High,16.02,16.147,2,0.0,0.0,2026-02-17 12:02:36.365136,TECH04,CHEM02,LOT2024007
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,High,16.02,15.539,3,0.0,0.0,2026-03-01 12:02:36.365138,TECH03,CHEM01,LOT2024016
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,High,16.02,16.163,4,0.0,0.0,2026-02-19 12:02:36.365141,TECH02,CHEM03,LOT2024016
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,0,High,16.02,15.582,5,0.0,0.0,2026-04-01 12:02:36.365143,TECH01,CHEM02,LOT2024013
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,High,16.02,15.728,1,-0.292,-1.82,2026-03-11 12:02:36.365146,TECH04,CHEM01,LOT2024014
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,High,16.02,15.525,2,-0.495,-3.09,2026-04-03 12:02:36.365149,TECH04,CHEM02,LOT2024004
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,High,16.02,14.987,3,-1.033,-6.45,2026-04-18 12:02:36.365152,TECH02,CHEM03,LOT2024007
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,High,16.02,16.125,4,0.105,0.66,2026-02-24 12:02:36.365154,TECH04,CHEM02,LOT2024013
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,50,High,16.02,16.442,5,0.422,2.63,2026-03-05 12:02:36.365157,TECH03,CHEM01,LOT2024005
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,High,16.02,16.391,1,0.371,2.32,2026-04-19 12:02:36.365160,TECH02,CHEM02,LOT2024015
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,High,16.02,16.611,2,0.591,3.69,2026-04-19 12:02:36.365162,TECH05,CHEM01,LOT2024018
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,High,16.02,16.254,3,0.234,1.46,2026-03-19 12:02:36.365165,TECH04,CHEM01,LOT2024002
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,High,16.02,15.636,4,-0.384,-2.4,2026-02-27 12:02:36.365167,TECH01,CHEM01,LOT2024007
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,100,High,16.02,16.625,5,0.605,3.78,2026-04-23 12:02:36.365170,TECH05,CHEM02,LOT2024018
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,High,16.02,15.041,1,-0.979,-6.11,2026-04-02 12:02:36.365173,TECH04,CHEM03,LOT2024008
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,High,16.02,15.371,2,-0.649,-4.05,2026-02-26 12:02:36.365175,TECH04,CHEM01,LOT2024010
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,High,16.02,15.325,3,-0.695,-4.34,2026-03-25 12:02:36.365178,TECH03,CHEM01,LOT2024003
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,High,16.02,16.799,4,0.779,4.86,2026-04-12 12:02:36.365181,TECH03,CHEM02,LOT2024011
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,300,High,16.02,16.7,5,0.68,4.24,2026-03-09 12:02:36.365183,TECH01,CHEM02,LOT2024020
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,High,16.02,16.371,1,0.351,2.19,2026-02-24 12:02:36.365186,TECH03,CHEM01,LOT2024001
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,High,16.02,16.793,2,0.773,4.82,2026-03-22 12:02:36.365189,TECH01,CHEM03,LOT2024011
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,High,16.02,15.386,3,-0.634,-3.96,2026-01-28 12:02:36.365192,TECH03,CHEM02,LOT2024007
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,High,16.02,16.271,4,0.251,1.57,2026-02-17 12:02:36.365194,TECH02,CHEM03,LOT2024019
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,500,High,16.02,15.93,5,-0.09,-0.56,2026-02-21 12:02:36.365197,TECH01,CHEM03,LOT2024020
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,High,16.02,16.631,1,0.611,3.81,2026-01-25 12:02:36.365200,TECH04,CHEM02,LOT2024004
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,High,16.02,15.937,2,-0.083,-0.52,2026-03-04 12:02:36.365202,TECH05,CHEM01,LOT2024014
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,High,16.02,15.742,3,-0.278,-1.73,2026-04-22 12:02:36.365205,TECH04,CHEM02,LOT2024015
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,High,16.02,16.41,4,0.39,2.43,2026-02-10 12:02:36.365208,TECH02,CHEM03,LOT2024003
147,TSH,mIU/L,RF (Rheumatoid Factor),IU/mL,1000,High,16.02,16.652,5,0.632,3.94,2026-03-12 12:02:36.365210,TECH04,CHEM03,LOT2024012
148,ALT,U/L,Hemolysis,mg/dL Hb,0,Low,68.0,66.409,1,0.0,0.0,2026-04-20 12:02:36.365214,TECH04,CHEM03,LOT2024008
148,ALT,U/L,Hemolysis,mg/dL Hb,0,Low,68.0,67.855,2,0.0,0.0,2026-03-29 12:02:36.365217,TECH01,CHEM02,LOT2024002
148,ALT,U/L,Hemolysis,mg/dL Hb,0,Low,68.0,65.481,3,0.0,0.0,2026-04-11 12:02:36.365221,TECH04,CHEM03,LOT2024016
148,ALT,U/L,Hemolysis,mg/dL Hb,0,Low,68.0,62.055,4,0.0,0.0,2026-02-22 12:02:36.365223,TECH04,CHEM01,LOT2024010
148,ALT,U/L,Hemolysis,mg/dL Hb,0,Low,68.0,68.477,5,0.0,0.0,2026-03-09 12:02:36.365226,TECH05,CHEM01,LOT2024005
148,ALT,U/L,Hemolysis,mg/dL Hb,50,Low,68.0,69.449,1,1.449,2.13,2026-02-01 12:02:36.365229,TECH01,CHEM01,LOT2024018
148,ALT,U/L,Hemolysis,mg/dL Hb,50,Low,68.0,68.624,2,0.624,0.92,2026-01-24 12:02:36.365232,TECH04,CHEM03,LOT2024007
148,ALT,U/L,Hemolysis,mg/dL Hb,50,Low,68.0,63.36,3,-4.64,-6.82,2026-03-05 12:02:36.365235,TECH05,CHEM01,LOT2024015
148,ALT,U/L,Hemolysis,mg/dL Hb,50,Low,68.0,67.165,4,-0.835,-1.23,2026-02-14 12:02:36.365238,TECH02,CHEM01,LOT2024011
148,ALT,U/L,Hemolysis,mg/dL Hb,50,Low,68.0,62.72,5,-5.28,-7.76,2026-02-15 12:02:36.365241,TECH02,CHEM03,LOT2024018
148,ALT,U/L,Hemolysis,mg/dL Hb,100,Low,68.0,71.26,1,3.26,4.79,2026-04-03 12:02:36.365244,TECH03,CHEM03,LOT2024006
148,ALT,U/L,Hemolysis,mg/dL Hb,100,Low,68.0,65.415,2,-2.585,-3.8,2026-03-13 12:02:36.365246,TECH05,CHEM02,LOT2024011
148,ALT,U/L,Hemolysis,mg/dL Hb,100,Low,68.0,70.988,3,2.988,4.39,2026-04-18 12:02:36.365249,TECH02,CHEM01,LOT2024003
148,ALT,U/L,Hemolysis,mg/dL Hb,100,Low,68.0,70.251,4,2.251,3.31,2026-04-14 12:02:36.365252,TECH02,CHEM01,LOT2024002
148,ALT,U/L,Hemolysis,mg/dL Hb,100,Low,68.0,65.857,5,-2.143,-3.15,2026-02-21 12:02:36.365255,TECH01,CHEM01,LOT2024013
148,ALT,U/L,Hemolysis,mg/dL Hb,200,Low,68.0,65.304,1,-2.696,-3.96,2026-04-12 12:02:36.365257,TECH01,CHEM01,LOT2024002
148,ALT,U/L,Hemolysis,mg/dL Hb,200,Low,68.0,68.834,2,0.834,1.23,2026-03-31 12:02:36.365260,TECH05,CHEM01,LOT2024011
148,ALT,U/L,Hemolysis,mg/dL Hb,200,Low,68.0,65.991,3,-2.009,-2.96,2026-01-29 12:02:36.365263,TECH03,CHEM02,LOT2024017
148,ALT,U/L,Hemolysis,mg/dL Hb,200,Low,68.0,68.244,4,0.244,0.36,2026-03-08 12:02:36.365266,TECH02,CHEM03,LOT2024009
148,ALT,U/L,Hemolysis,mg/dL Hb,200,Low,68.0,66.851,5,-1.149,-1.69,2026-03-03 12:02:36.365268,TECH04,CHEM01,LOT2024003
148,ALT,U/L,Hemolysis,mg/dL Hb,500,Low,68.0,2932.999,1,2864.999,4213.23,2026-03-22 12:02:36.365272,TECH05,CHEM03,LOT2024010
148,ALT,U/L,Hemolysis,mg/dL Hb,500,Low,68.0,2883.808,2,2815.808,4140.89,2026-03-19 12:02:36.365274,TECH01,CHEM01,LOT2024019
148,ALT,U/L,Hemolysis,mg/dL Hb,500,Low,68.0,3152.817,3,3084.817,4536.5,2026-02-24 12:02:36.365277,TECH04,CHEM02,LOT2024009
148,ALT,U/L,Hemolysis,mg/dL Hb,500,Low,68.0,3066.521,4,2998.521,4409.59,2026-02-01 12:02:36.365280,TECH01,CHEM01,LOT2024008
148,ALT,U/L,Hemolysis,mg/dL Hb,500,Low,68.0,3067.448,5,2999.448,4410.95,2026-03-09 12:02:36.365283,TECH04,CHEM01,LOT2024014
148,ALT,U/L,Hemolysis,mg/dL Hb,1000,Low,68.0,8428.395,1,8360.395,12294.7,2026-03-01 12:02:36.365286,TECH02,CHEM01,LOT2024012
148,ALT,U/L,Hemolysis,mg/dL Hb,1000,Low,68.0,8565.928,2,8497.928,12496.95,2026-03-12 12:02:36.365288,TECH02,CHEM03,LOT2024016
148,ALT,U/L,Hemolysis,mg/dL Hb,1000,Low,68.0,8149.513,3,8081.513,11884.58,2026-02-07 12:02:36.365291,TECH05,CHEM01,LOT2024009
148,ALT,U/L,Hemolysis,mg/dL Hb,1000,Low,68.0,8129.914,4,8061.914,11855.76,2026-02-20 12:02:36.365295,TECH03,CHEM02,LOT2024017
148,ALT,U/L,Hemolysis,mg/dL Hb,1000,Low,68.0,8372.031,5,8304.031,12211.81,2026-01-28 12:02:36.365298,TECH03,CHEM02,LOT2024017
149,ALT,U/L,Hemolysis,mg/dL Hb,0,Medium,155.0,147.639,1,0.0,0.0,2026-04-05 12:02:36.365301,TECH03,CHEM02,LOT2024009
149,ALT,U/L,Hemolysis,mg/dL Hb,0,Medium,155.0,156.211,2,0.0,0.0,2026-04-14 12:02:36.365303,TECH02,CHEM01,LOT2024003
149,ALT,U/L,Hemolysis,mg/dL Hb,0,Medium,155.0,157.994,3,0.0,0.0,2026-01-31 12:02:36.365306,TECH02,CHEM02,LOT2024003
149,ALT,U/L,Hemolysis,mg/dL Hb,0,Medium,155.0,158.69,4,0.0,0.0,2026-02-07 12:02:36.365308,TECH05,CHEM01,LOT2024006
149,ALT,U/L,Hemolysis,mg/dL Hb,0,Medium,155.0,144.493,5,0.0,0.0,2026-03-21 12:02:36.365311,TECH04,CHEM01,LOT2024006
149,ALT,U/L,Hemolysis,mg/dL Hb,50,Medium,155.0,150.87,1,-4.13,-2.66,2026-02-23 12:02:36.365314,TECH01,CHEM03,LOT2024002
149,ALT,U/L,Hemolysis,mg/dL Hb,50,Medium,155.0,150.235,2,-4.765,-3.07,2026-03-28 12:02:36.365316,TECH04,CHEM02,LOT2024001
